,iter0,iter1,iter2,iter3,iter4,iter5,iter6
606,482704,189763,226415,703509,679688,441308,223182
607,124345,352598,364788,662004,339932,594705,120810
608,610612,367427,213048,549002,469836,234510,64377
609,679960,518106,601597,547763,171444,520319,242733
610,645033,251137,533403,274948,572014,488291,461900
611,528939,37280,487036,220578,551453,672960,165058
612,137596,208804,138672,44865,416788,522721,212952
613,670211,344567,119995,424906,483972,260863,563771
614,224229,144912,684962,44768,84789,288324,35742
615,438782,397908,262090,498727,233602,218319,293231
616,178483,294464,398448,540546,526157,567867,548960
617,572956,652781,121277,263372,229923,419761,519571
618,246713,139507,204018,664578,607226,18924,535756
619,617119,229629,190338,210179,559084,452203,584363
620,721369,181842,206630,81492,327742,75580,21850
621,281120,437861,424158,249654,704328,304649,473324
622,702297,41991,148053,590222,661007,193249,702823
623,98090,11665,701366,423991,585802,661826,371461
624,427298,229762,215280,518762,649900,555527,301845
625,279531,553063,84510,374771,283056,277239,397752
626,694921,61335,378394,401666,488799,481753,618566
627,35516,32258,322074,466264,380769,13690,120745
628,415536,118357,514027,344631,48669,226236,677906
629,439108,665440,309457,717654,185401,452953,331405
630,401501,511821,474253,591214,307264,282179,120271
631,940,705725,75774,428958,619180,147298,216236
632,185409,516459,272749,294431,135780,98717,236293
633,379066,443456,589760,243446,419016,691344,115473
634,89296,293136,374622,66647,142549,305626,705799
635,79775,303150,134852,269185,56738,164849,531709
636,171410,329920,101077,633701,525071,191311,199209
637,648419,13244,616210,180212,360806,427845,655616
638,723191,351753,88725,629304,190273,129303,182567
639,448805,91998,13985,606877,395639,261161,611926
640,32235,206367,442451,315917,618984,142952,672659
641,522559,92684,28864,425664,457406,565181,562766
642,536786,43854,16467,442394,179874,386272,654130
643,325880,392850,543780,517833,573729,127894,121281
644,74053,643181,597818,26205,382400,292150,201536
645,653945,99230,293035,38589,49606,561065,189325
646,144495,211602,117376,689318,403575,26875,161685
647,32670,302659,676979,152825,105475,299077,609768
648,114591,324864,645674,4194,368652,218749,361923
649,167115,70302,317298,359055,173072,424551,402748
650,528676,220475,307304,383625,20188,603874,582394
651,549575,206001,179094,470761,365514,539858,574004
652,681463,327293,496145,498965,248661,558203,655424
653,334452,164891,569070,459393,377747,286085,569808
654,535768,500754,710036,459148,152075,718789,156912
655,661556,358546,450651,24610,508764,238680,329306
656,628856,270365,609884,43378,94823,573200,461260
657,302638,352351,122269,369519,260378,630969,530302
658,602512,534825,352212,536225,24242,633705,82169
659,77584,213001,432889,203587,619179,100816,133292
660,82731,53066,254554,720952,519172,410630,55632
661,20320,197033,340863,620190,8313,324902,229083
662,334414,518473,88167,679742,485941,702183,409162
663,106492,241705,426894,461311,193277,398414,34228
664,154521,368466,49834,374955,61796,667661,119721
665,520056,20817,15730,270300,111598,116748,42868
666,85069,51179,392207,425277,412750,424095,240102
667,532678,579918,195452,685813,39068,587389,376661
668,461981,49602,55245,502441,558298,14627,331811
669,374388,216570,320846,379382,511141,37089,259199
670,357263,126062,81926,492916,513735,591369,92253
671,276067,578473,498979,484264,706862,442849,201829
672,333349,401675,374685,367801,429682,251870,663324
673,269097,573736,593494,261464,155561,56290,195905
674,134803,121203,701516,638475,311863,346487,5564
675,211601,566444,514062,256104,285850,482547,61832
676,478121,387996,625450,45511,442306,292320,153755
677,343470,240940,241613,286446,143384,207109,321025
678,460712,443034,10361,109662,688612,388392,711671
679,633923,55133,577788,623562,319475,261519,715569
680,55305,32113,439185,501351,153874,219348,1965
681,572486,567324,64054,690213,220664,581218,632190
682,9233,626220,571978,274072,551741,421585,82528
683,511983,636128,205405,330767,418885,674635,95235
684,691318,582916,634158,198939,671041,222479,42315
685,561836,242914,371785,715255,142480,443968,372503
686,702256,174011,604915,118198,203780,362423,37495
687,602223,644080,404338,716854,293774,39424,152478
688,212277,27220,266583,690320,311986,381696,491969
689,207595,567997,3525,373811,686886,534268,111063
690,593276,198876,279082,682773,348122,24303,530447
691,454928,197006,208484,357502,300484,170402,561123
692,701554,453568,203846,270473,191833,269100,233232
693,99309,45607,285375,86502,81477,157333,22020
694,132429,668239,695434,698676,474113,56006,446712
695,351413,668044,554116,214870,90186,346158,148130
696,555009,484192,309427,442352,61901,182882,370816
697,252561,436637,178057,599961,683087,638747,229783
698,153784,565021,679610,408469,226386,220318,224153
699,344825,321476,440802,10819,204020,258970,289018
700,210268,586695,662964,504962,409750,46339,581834
701,441480,339727,281094,420988,44869,251192,448254
702,187900,605877,7580,136917,247421,560877,577294
703,438338,8175,580473,58847,88656,501578,694217
704,359656,275799,366114,719987,607131,204491,577569
705,634952,3646,138555,519775,430300,454893,431482
706,518710,125868,172548,406650,332899,624530,92630
707,551119,249915,494072,478116,640491,484259,659093
708,485328,403740,75544,512162,497495,7138,406239
709,4637,630149,463636,524831,702162,481221,377710
710,617959,606500,55111,62937,642122,199898,372831
711,636018,365812,504999,681868,405159,11711,188557
712,479094,256392,303802,163524,22638,566013,338245
713,697625,550519,163416,242294,552199,108217,717939
714,561816,254609,175465,116514,80563,286972,270496
715,36276,672581,409829,521763,535634,599278,683601
716,573822,548482,69479,95975,487004,258419,135651
717,623610,649564,48728,510180,589291,224956,496779
718,394303,163381,182650,556953,618637,317958,365345
719,52637,624775,221330,631682,701034,475306,195126
720,393533,688833,261886,297799,641280,588748,329859
721,10064,304845,569649,639402,97708,505452,3173
722,31249,715773,479106,84311,287473,706499,704287
723,633978,719448,694052,2773,230221,368583,282990
724,654166,328341,154656,2260,490259,579147,300928
725,11593,267030,617744,153415,517209,40218,316729
726,719046,696203,195581,502638,662764,334377,374191
727,590327,617006,362426,286846,424042,535600,197707
728,369812,645810,276979,135634,599080,635540,44434
729,677929,439716,33442,307768,297229,285024,205919
730,673826,466870,619312,513641,54710,674038,643156
731,297020,521964,432339,641947,414620,298362,301343
732,117640,634610,212135,608548,402334,633075,642745
733,79201,242704,580159,53711,461512,672387,356992
734,243715,22172,378484,210193,482820,61381,298495
735,439598,353531,367953,371715,499500,229973,257569
736,3876,442390,243591,696958,419489,25296,77725
737,592806,544578,700863,665885,307317,452446,502516
738,574653,566664,115422,291050,249679,121865,122845
739,374199,615294,613114,230685,182741,367937,122868
740,14352,64892,355155,269441,720343,650908,559821
741,697959,47653,218798,641802,32512,53378,345617
742,361356,412108,492026,595196,494191,99806,159251
743,14049,371248,247996,572284,118162,363158,104062
744,420405,133369,690664,324633,671360,251702,527140
745,102805,602581,6407,227228,562795,674531,141495
746,221189,279701,323567,2330,655479,520290,530056
747,148387,186838,146484,25751,68607,194565,177606
748,440734,137151,713940,559750,135971,64886,523097
749,76453,640418,610240,571110,369946,416259,505011
750,322302,210281,208054,335614,76754,398413,434528
751,114794,59031,654034,415769,203540,278535,437727
752,661167,166975,90729,265678,117575,114986,613330
753,503706,168018,236664,555657,262399,292725,136029
754,651372,704864,259400,313691,210296,348446,168699
755,251658,719700,326785,14784,317190,670769,306202
756,293994,168401,548187,339174,24575,326492,164611
757,419470,233990,211654,468222,215580,437007,616483
758,128845,520158,377517,287975,32732,398338,229554
759,522042,676393,664977,368050,145536,191810,479095
760,645627,450512,167766,544332,548874,238334,246221
761,208101,450929,580266,690498,665311,412447,674639
762,689690,192932,160912,250624,246648,408196,695446
763,60670,146138,597916,314803,660232,116551,118564
764,679194,651272,526032,462845,97664,293482,684297
765,387876,665112,99994,47028,155865,120858,45714
766,430406,586659,365866,335653,170491,57174,567730
767,519185,681068,17135,703687,194796,170325,716839
768,516345,389250,202391,595804,244243,639211,579946
769,518333,608770,347510,287485,360728,493438,5706
770,233373,109103,377792,87891,657300,581773,326709
771,201395,201473,23158,381046,489788,195800,463050
772,127402,706469,638113,214405,107778,46951,270505
773,141459,603698,227492,722861,33514,380025,637761
774,44433,465902,273878,184066,7877,95090,78838
775,577302,580999,659627,496450,321682,593138,258568
776,238664,331778,333061,417421,207759,505129,92293
777,444321,407319,105232,674060,646747,169925,554383
778,698752,706084,155720,597893,177934,70129,9072
779,396862,255285,45628,427248,348777,426938,455490
780,422091,180984,426657,538961,402525,187973,687030
781,409161,585502,346657,651093,595066,27810,135286
782,544673,626150,61732,458164,690194,720831,156791
783,513613,333894,530902,590338,683305,659469,410582
784,232647,456513,77471,239258,323699,507666,464226
785,362758,315576,17093,581183,221657,600220,293535
786,684204,429029,61144,566247,296461,604253,694370
787,621350,692587,98747,314722,660224,346225,204022
788,297352,647515,198137,706381,269571,225572,202724
789,343540,681902,96743,21527,514993,136635,172290
790,498741,684181,272991,672258,437938,547395,524068
791,198346,476244,581393,387484,403464,160877,655552
792,148183,327702,239403,51597,200439,6459,324489
793,86124,233151,284515,297796,533830,51130,38846
794,130275,414410,388102,598433,422359,135036,72350
795,292654,330137,289054,220634,215988,282235,409392
796,39495,345939,673822,318578,708146,501612,579706
797,603058,528991,233330,22726,600772,64872,51944
798,92424,371107,667143,62888,360830,483410,562567
799,216818,690316,491383,364940,189186,686590,563960
800,664865,554967,262802,195684,307810,483435,485482
801,369385,704716,101524,633763,33938,293916,271814
802,267308,624314,8958,678728,159509,227826,17064
803,6835,648916,252028,37556,431452,189350,487409
804,574926,439712,311428,233465,409347,499982,181624
805,178645,593818,153076,652856,683529,479892,446717
806,505838,627213,445994,605332,461730,553053,624181
807,523713,215678,200904,642066,535134,331807,207065
808,561981,348727,368117,625440,532924,285644,300927
809,618186,78366,211895,25486,313284,427776,286723
810,462507,590091,316550,137134,70496,579723,50555
811,94005,505804,663195,447055,532427,624398,2393
812,467883,682441,544051,358983,690927,439918,28237
813,232497,518888,590223,89049,20200,192022,50018
814,620608,518557,305123,514806,190646,599868,97149
815,140770,549405,392421,485402,273759,486871,46481
816,427559,43451,206405,390317,452436,68441,111448
817,453182,681189,210504,480468,18665,61333,230195
818,716456,659456,330100,52956,302195,242551,505074
819,436563,396967,706151,369297,600323,283617,27967
820,167937,160552,251155,107287,129218,584732,318775
821,619843,718935,334268,80693,562955,269118,263765
822,665053,582959,159103,635729,430145,610421,712486
823,633657,331215,328045,370026,192182,402186,239435
824,679029,426477,51685,264217,668721,678490,495081
825,413894,23774,303972,42367,414696,452464,540422
826,426064,505824,159774,428521,469583,396151,133961
827,643066,489391,165933,371765,2666,494170,543784
828,240629,46999,139350,221545,414604,60770,51221
829,70699,62932,36292,46199,501302,39542,521678
830,719710,236067,229986,658119,451273,580417,303052
831,164543,627829,493719,126777,123023,346818,81123
832,502305,75754,39073,332887,689585,559533,68697
833,409985,241761,414549,410914,326105,525029,239851
834,119885,643542,434577,86888,242711,549330,381380
835,684442,99770,183292,352724,633418,17874,211566
836,572829,105386,3346,460657,366972,39187,518348
837,619459,96963,643875,349540,577540,291899,659286
838,331224,475780,379476,34870,630794,4153,380203
839,140187,250398,412958,289938,133335,134426,136284
840,707373,74185,580694,660033,527195,375010,182729
841,228957,385569,360100,9219,65021,373612,231810
842,587873,590120,438514,289650,503243,489239,467106
843,516678,517018,709164,273868,419924,400760,328487
844,409418,651674,308278,653167,589294,632732,695832
845,683462,162960,704313,530133,447928,435625,123308
846,639164,511913,347107,583605,492806,573722,441475
847,552961,340268,69448,107901,613115,142244,321292
848,216234,211534,451407,470641,15119,262930,607992
849,385846,355479,333610,701683,155367,376682,518055
850,521737,152167,378291,121574,65370,127572,720509
851,578618,392399,629624,584617,186614,243101,267857
852,201470,399181,59909,197861,536797,22182,388630
853,326714,635377,24899,390250,403473,622384,676677
854,565494,243180,393510,616735,84260,66168,80774
855,347917,393862,12196,227944,447313,319665,131550
856,360781,464776,92319,21441,567404,714461,259113
857,112048,409349,696518,341609,251651,16027,225604
858,293124,401988,627500,153946,558700,442553,223642
859,276350,423310,253997,212628,460809,139226,197843
860,153598,680390,421673,199328,382478,68880,672482
861,167586,600534,280221,631688,269116,275450,603836
862,11780,391614,413495,398774,606851,66181,397331
863,120855,249710,597345,589110,438435,170068,343286
864,17006,693137,375071,62652,393656,292972,554010
865,492436,654350,545001,699062,201258,266824,543358
866,78798,81026,408900,154611,223,251820,618972
867,73801,147544,55340,311480,132522,39716,260299
868,26487,509683,641850,270004,160479,483681,411504
