,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10
361,178261,899122,1125199,200443,34776,544581,1152157,875678,1434522,749676,1060677
362,829588,818203,249490,323490,116646,710678,1218885,46748,664312,463734,434732
363,661055,91541,38637,504828,450742,1358747,548348,604221,806548,929804,341473
364,1454796,245286,1343774,398590,252162,930932,744031,895516,1373611,272072,665534
365,964054,290181,819639,1339712,1196137,1374813,722450,851186,590820,245114,851449
366,536437,1462187,336346,147554,991181,299579,117954,415291,626029,1327618,70011
367,50073,86510,246079,242650,1314566,688447,728733,1031749,637257,644893,184990
368,157878,262367,1388897,112099,679932,276717,902054,282275,134680,297173,60139
369,1204085,1382443,270643,89878,369849,232268,991761,548955,6204,199924,923917
370,1015133,700204,145369,1361939,166974,780989,1206863,1022176,1245267,923083,163292
371,844839,1071923,1355895,213880,283586,495571,812603,1075619,1003823,236178,126000
372,1148202,1136112,13534,362978,923694,351849,1199817,56616,944034,410711,953612
373,526917,1118572,884610,426350,994887,292456,1361930,836047,654815,829518,273770
374,208517,796513,135921,451387,470154,658192,119626,1209632,1200751,916926,181649
375,1112625,1084861,636993,304810,1152361,599226,1301736,642022,884514,1261583,1215456
376,1068628,1226240,141428,691941,37650,767229,507891,531396,1229939,1110686,775829
377,1226641,74462,71488,536598,351264,601099,796236,1124451,1265011,1407470,54372
378,760076,48007,1290644,885156,55342,1430594,1379224,38536,1449008,245846,182930
379,142446,798163,815766,838796,284262,646102,407031,718485,537913,1414398,1459040
380,720254,1090368,1245144,48422,1080860,186769,1173401,94695,1111332,1288517,469273
381,93727,603335,752571,735913,1219777,317763,909598,717154,737690,1047632,87937
382,125094,1154118,385919,147688,1151426,159917,269732,973583,285760,313981,1007408
383,457639,1351722,1466070,1270248,761123,966621,267786,655661,948877,1334730,931252
384,171307,943584,239076,960991,390182,115746,333674,334200,698872,29517,161786
385,620966,1345106,1261552,286776,583076,660513,67582,216555,634748,1093216,671650
386,1036505,305129,1329987,768235,761713,1251655,413420,995753,1120320,918923,381296
387,667835,1441711,793272,1453798,1199156,508103,1388403,954062,881882,156082,1107773
388,1310600,887785,538959,355604,482561,158834,942645,1294747,1196350,239103,790146
389,1387755,1216456,1202854,1408797,1256838,872825,1278012,211105,701225,181792,537921
390,1139892,380512,995445,184022,838746,896998,189511,347332,236706,1447334,375750
391,575486,1142103,1312351,375453,1304640,91622,263281,292263,431926,868550,323291
392,538424,74802,243438,722236,1437452,1247179,403365,1147308,1078323,1386904,94698
393,213178,431139,1200947,1134607,429910,1237448,1357842,1207282,837379,1277876,344786
394,1394409,633038,589075,618857,1090001,628594,913108,986909,530525,1293730,1294041
395,1379225,764772,564608,953695,1377233,1232885,1188082,148470,259629,1036894,102043
396,1348535,768649,1166911,820281,9616,59587,831205,580090,592729,613270,358382
397,1281628,166102,1064625,505078,685296,830830,610455,415356,624756,1094366,1160421
398,1246838,1276277,1391411,1100796,917468,197340,968799,40745,92740,943043,569024
399,791746,139813,323342,583921,1318377,1057963,39652,660422,768872,914636,328267
400,198564,1369760,545533,1251388,1030449,247910,63853,821526,1287320,1129141,1161587
401,1280510,932995,1218472,786828,959141,1224244,711858,35698,330568,1265981,1027484
402,69731,159832,1192440,164755,400952,1437626,673724,710549,1167114,845665,892658
403,625732,916670,957416,85163,610692,870595,675729,606789,581848,979191,409822
404,1018899,254848,918400,338328,1436476,122242,4557,1274618,793438,1196879,520774
405,613234,1232164,1276986,744777,1129927,1150104,316715,1296843,1352997,1445219,856126
406,163452,1330760,596188,1142890,254742,555389,682410,212147,520377,137743,567684
407,330129,287983,46039,11148,342335,1174490,518594,517352,988321,1186606,1413464
408,358644,268984,869677,390318,654392,714475,745535,1120751,681664,175408,189468
409,319043,374839,491592,255840,46040,1273065,938662,21091,962503,718940,637355
410,1136824,995538,1413853,675418,846338,434211,433977,1171917,660917,2904,35954
411,931700,1028211,858412,1253355,208508,726044,1154800,7967,966546,1135196,1313311
412,1460708,838919,1024496,966124,535852,1434779,800507,286628,992400,947049,1414891
413,1336141,723062,131750,1191602,627713,91315,833056,1943,1201210,644177,983366
414,259122,735735,519190,837848,1120804,551795,120497,926499,1317520,470823,472016
415,904703,485815,533016,247164,458253,237033,1264764,1167122,556072,934703,13871
416,1349492,76615,995257,857811,54737,1090082,415425,920561,325460,683032,225138
417,868022,21621,1256229,44148,1172957,1294396,650602,722946,641863,1461025,552075
418,670661,546823,385184,822504,1080015,1314290,254137,1160255,1363855,1413716,1013757
419,598327,793732,476226,725500,801356,65747,1279514,1154471,459070,845661,84060
420,272351,1161496,194855,94766,36250,910938,217424,212328,514815,1403703,535913
421,536155,322045,291299,304674,1466561,371712,177856,500957,743802,29109,1293397
422,12232,143201,176162,442012,907546,1171790,425959,1320001,1371679,731645,607732
423,671456,412227,223330,534091,312,714354,499483,1317764,1088295,210943,234550
424,1352577,377949,1004042,907777,129319,14660,192655,1193471,1286622,554875,264290
425,114887,620862,799335,770413,87209,959604,275515,1280855,1044847,1235189,275968
426,592201,1042137,134626,198854,259152,48423,1381122,392203,62385,1034792,822007
427,446366,1199272,603143,162506,163954,1283554,784974,232424,21196,319093,276688
428,726548,921893,1331152,560279,1065554,427713,785397,18911,1268388,338988,253919
429,1270494,683654,633241,1389030,1454289,496591,1461703,955750,812397,363689,993342
430,556338,686106,1450712,239171,1074304,694729,381935,564163,697535,437785,224690
431,1007371,1127560,1079622,1140441,90994,110238,647016,1394790,719034,614347,352665
432,688799,1122056,508641,1194141,1129261,1009101,641477,912234,721792,163051,937793
433,215367,907152,758175,1246271,1208738,435853,197800,44941,899325,752148,10917
434,740662,711045,454460,1439563,815098,1059255,721919,1008615,167555,754966,424680
435,332757,166080,459575,890336,861604,446450,586474,1239314,533686,152500,932622
436,543457,100604,963214,357577,875078,1050306,1031414,956855,270921,68847,314409
437,551721,1146388,120371,743818,579503,239131,553937,767434,773148,266065,324466
438,1130150,682257,4263,231312,1121401,599261,853695,57088,655536,906352,550792
439,859444,954483,132226,1164976,1262804,873667,1130361,51655,476169,391101,1037577
440,1247471,1199529,283152,155606,1431872,887675,1419089,211814,878072,690037,456392
441,831701,863906,105051,453590,1358579,1326093,644546,1450639,1147789,1435846,1142685
442,169997,262202,1084828,711418,149503,1298719,1145044,263092,1167093,1027335,708486
443,356291,809263,1342664,1291710,397668,1188585,969214,1228490,952157,578450,1386039
444,149026,158810,6087,1427899,641783,219414,422379,936461,481216,1369597,771249
445,392725,223239,505225,954802,1038438,153486,579836,635218,528486,1021866,582044
446,1092179,209314,1186962,1472166,1411657,1200166,855083,668709,992931,995355,1341592
447,588834,1101411,1432933,409336,822946,826099,50587,1368951,194354,285714,841139
448,1090981,218612,1439006,882590,68385,43690,191286,443816,977666,1078089,840964
449,861970,744371,527827,1470753,1071371,965670,912142,413495,810262,404736,1386667
450,160103,196066,1049600,988960,369509,993276,1393908,264156,460302,1447388,321648
451,1005255,1158452,1308393,992266,532030,1197612,1438579,1332782,1340273,1323838,751968
452,1449224,388904,341252,1309480,1103315,1176693,1252842,163341,230012,131282,938129
453,325863,380926,325614,965697,325209,764866,872978,771048,1020930,1406221,67380
454,370993,82286,968737,531033,1397332,1373364,534750,36726,1179407,1210710,18218
455,587082,1030686,892896,918870,1093653,961144,1073550,763744,787878,901942,1450421
456,855063,63858,232052,873510,418328,521038,1332504,415001,1326786,1248496,573870
457,1027510,688017,207469,818862,169484,1455239,981997,289502,388396,1195410,40367
458,943920,1089933,1024959,731270,1007339,77666,702445,1274857,1002381,730779,837212
459,682171,881832,1047921,518065,273524,177119,141867,944475,850040,485067,879817
460,690133,1029576,17794,218883,738312,1122754,1299411,674027,719859,613687,1294548
461,401274,1017594,1211317,672640,1002845,585078,1067278,1097750,1308617,677699,631512
462,7291,307818,165215,1111310,910624,1351225,1115284,1383433,1328029,1047954,960955
463,40163,978041,290153,108293,1004823,58165,887647,561250,693145,375575,243708
464,1131521,329476,1235031,740760,587229,1248149,706099,644470,658248,871416,109102
465,844134,142629,1116176,80683,396340,83199,687659,564880,1432071,1441478,1236645
466,884681,151741,41647,1444531,237284,1371385,419890,120088,536563,719721,1178716
467,1013224,457277,105727,1267387,876391,1440155,522764,1159607,309956,776664,973029
468,1110815,1352357,461840,299660,1331061,80863,1005120,362,1032854,1048254,1331527
469,614795,55355,341412,95258,473737,165696,222941,963557,911205,1085706,439505
470,1086920,955539,583455,297469,717345,1200685,127736,522515,45273,1283679,16461
471,843966,972751,112169,298927,543397,76403,429449,432890,1033626,222072,391694
472,1263154,287080,960888,613504,821572,1408904,699059,1056541,276047,515478,4111
473,560952,1117644,746189,1319800,1050239,901454,1470889,1097716,1386866,1301997,461351
474,1352441,1461458,442125,1034900,581080,1422117,897541,366143,99869,319962,1021895
475,659195,1159827,255656,93842,454550,1350255,1350841,724002,268000,925168,355816
476,761490,91593,482875,878869,995170,1034819,175556,523419,575329,170165,264987
477,1151640,512101,1038368,18996,1288216,1290104,1044417,181484,1295539,790682,921168
478,1467670,213924,280816,203608,486434,248399,957675,602161,898290,1316599,1348246
479,360596,602422,637882,734599,483339,188628,833497,1221350,202306,174295,979260
480,629452,238575,222039,58269,290821,739254,160992,986812,1242747,665476,787134
481,1094242,603064,951651,349695,1155548,1297610,195811,180570,543396,101324,758391
482,303287,1210970,1458622,360844,95,1148611,970374,655999,996137,502438,598371
483,1194042,651897,413764,645665,1409010,1141531,376471,1427468,68570,1458532,1468753
484,774382,1127040,514312,158591,296122,449070,1053265,928899,1075321,778898,715495
485,891088,1193278,80354,1260817,822154,701234,872668,334910,862963,301480,149131
486,722455,1207618,1369546,944824,1070673,1458750,1158838,1196154,346734,184798,1357266
487,705392,151616,33370,499992,1050778,524541,1175031,810738,1408001,129247,1175793
488,929777,1143681,463243,1316229,867744,740155,1163953,1354027,1189776,1313690,343803
489,557321,6461,1464966,343232,1405248,759611,58618,1092456,317893,1232645,790738
490,1460784,1464197,258005,729889,652576,1014484,114004,1018812,57957,624037,472625
491,666559,688118,1305147,1418509,771614,813859,238058,738237,961618,1220604,1371188
492,447023,908496,232548,926887,1013252,707540,593261,509006,547335,1310003,240966
493,1314278,403750,151373,1438394,111068,339110,1209425,596448,822497,1330158,499469
494,871640,1226623,831683,1335432,156053,973056,1114858,936487,1370022,1309344,977966
495,145406,775094,1250116,504044,1123558,62287,993588,879885,1339311,546228,856517
496,1402160,649374,295229,910555,640569,851655,633450,183756,974434,783074,185310
497,1110164,1454991,64776,1412856,83046,1380946,959173,1251663,47468,737161,17318
498,1176948,1369208,1326254,27645,847084,200538,1158151,273753,176415,118488,1064243
499,987605,275424,241662,1362145,207119,641747,1449589,93396,566830,1425614,1352533
500,42882,1037462,847185,1254809,47554,387341,1465822,680521,1208931,1005801,597860
501,906949,281458,1320245,1346584,194985,106378,952579,1397596,459891,1436244,808589
502,885495,829076,42982,270277,671444,1120936,780842,448392,265477,772637,1362269
503,370602,142650,788309,676744,58345,1009223,1170484,1130561,680204,389353,1181883
504,581090,62252,506152,82602,68517,763927,335335,1414673,615234,408382,284323
505,206198,1266065,29036,659480,1300743,568660,1422617,436015,636610,355034,754179
506,433654,539078,677076,1165256,84867,1306541,1139659,344550,951277,1422605,1423321
507,173844,1036324,583818,547681,453252,1141181,533922,1106414,1227414,1070596,1466398
508,1307656,1468662,845003,1210043,1427558,425915,1188302,229500,658436,686514,37749
509,779621,841357,30757,421520,998665,268755,918729,1328030,1250980,133307,2231
510,1013481,1087909,1353483,983437,9944,922098,72075,628910,242566,545053,1093271
511,676715,1433433,1195938,1418261,254978,267418,1181701,958281,1390558,108175,709449
512,1419998,1201157,962669,685962,1401024,78227,1110466,791603,1139856,10804,774816
513,1444981,1360897,34245,239084,443414,399554,1162915,347889,313926,1296094,135831
514,296952,443074,401233,203714,188173,1452001,619725,1431801,932716,43598,12606
515,399853,437525,661665,560183,1307912,413036,723043,748068,520303,471055,161072
516,1153638,242477,820799,458729,988112,985749,1289483,1231724,454990,633924,485650
517,826225,53789,78931,373028,964338,881497,1276594,525093,983491,1334102,1027504
518,1051072,1040280,504888,929825,1048276,54305,927290,51048,818814,198049,1267167
519,579863,1113895,967898,1360041,753306,716162,1447288,800265,976320,883584,463568
520,846253,54111,624404,294503,53062,209974,536653,420406,818071,614242,796966
521,1095983,1448092,1437488,1396201,993105,168424,1198925,714250,842498,1417968,1343713
522,1329150,711060,1118075,1342314,726230,1187628,317404,1240928,965879,801667,322824
523,884622,742154,834507,1032942,1083531,299837,866710,1245286,1274416,342479,360137
524,754780,411552,611294,766031,379083,200475,1334258,838410,828901,856706,1120341
525,12332,114399,208354,847330,1213623,1045666,1058909,589763,79085,418743,541487
526,233968,27820,499610,2117,789988,41555,354480,516695,554111,1096244,1239177
527,817106,124052,828934,768739,459012,925163,295159,524389,39429,1257561,1041241
528,167436,181459,1031582,128449,969752,1040354,683405,551900,892688,218383,745720
529,1346749,1270170,318860,384803,619156,999801,753309,1307101,418534,743004,641061
530,1125935,754380,284698,1264174,1127612,1404539,129880,744707,1022697,1074841,1425906
531,203174,460903,1355853,156585,1117341,719272,663805,337572,788592,591238,308869
532,1143021,615642,813730,1152014,580849,122848,845299,1205509,595538,1096262,1338421
533,1271921,963735,1381194,1443347,806128,704773,1337176,1364859,14564,871842,553373
534,1305135,53569,158736,342288,725392,722991,901359,106947,218575,117404,362418
535,615055,1299683,236408,1107102,1069967,1198542,245939,431578,1256413,121182,517663
536,228338,20708,24851,1381539,399522,347735,878063,246242,1066215,385497,318845
537,323197,993490,305723,431130,536096,989529,1155729,82345,371575,286171,960928
538,751177,537992,1071754,220609,406992,1453913,477627,616887,1359156,1434869,16277
